user_id,psychological_profile_openness,psychological_profile_conscientiousness,psychological_profile_extraversion,psychological_profile_agreeableness,psychological_profile_neuroticism,psychological_profile_patience,psychological_profile_tech_savviness,psychological_profile_decision_style,content_preferences_Action,content_preferences_Comedy,content_preferences_Drama,content_preferences_Sci-Fi,content_preferences_Horror,content_preferences_Thriller,content_preferences_Romance,content_preferences_Documentary,content_preferences_Family,content_preferences_Animation
user_21,0.5910131337128396,0.3201681903483351,0.779097119956894,0.6209510216325088,0.3465189954673253,0.16536948191476672,0.8137762701910113,spontaneous,0.7942166283753047,0.8646564149657214,0.7093046687426384,0.653977351110043,1.35187365716108,0.33741329928761576,0.8329318111769061,0.6118281965642758,0.5680342874714496,0.8769583877432083
user_22,0.44754927600817535,0.2942241926824946,0.5584048902480903,0.7252848535446386,0.331714511480906,0.34940300215225634,0.9608742454882113,rational,0.06984252417926667,0.059760906758841825,0.6161335821579854,0.6392210176600994,0.789167825752382,0.3104367954300328,0.23289742029699573,0.37422376791931483,0.13714951479318405,0.188679450856507
user_23,0.36936855743754354,0.3347029389079424,0.3702436113286362,0.4776080403380895,0.5462117466498814,0.16243494641950548,0.5960167478798483,spontaneous,0.4266440677936499,0.3760966892109353,0.40552534993712247,0.2797425142334274,0.3832086687463676,0.35230138458693155,0.5487796756382531,0.2479067154659635,0.47850100665005424,0.5245448194230105
user_24,0.28267633171031836,0.39190878527996287,0.4911229241712243,0.7708561193064911,0.1479502573225707,0.35577298801064233,0.6647232332330748,rational,0.13070171695112343,0.616597485439847,0.0,0.17172879249254103,0.24828952976730906,0.2983059979934934,0.4480188614682292,0.4587636707422043,0.3946363219377902,0.09940490157948417
user_25,0.4763383818653175,0.8626386263141075,0.6917431431813736,0.6883334106864235,0.2613353925148915,0.28023122482516133,0.7862481108382039,avoidant,0.5940376986528144,0.18183817727302143,0.5375914970304849,0.48008912282355276,0.3653626498008598,0.5667533074198302,0.8324143478530247,0.2477125652299041,0.7468601733393565,0.523131018998492
user_26,0.2092183862185314,0.24552600488383958,0.5456751641174009,0.5041507419066931,0.29432927667632897,0.41826980038030076,0.6457802320273033,spontaneous,0.272096141893394,0.18275494147792315,0.36556464895286833,0.4289937556806339,0.0,0.20367678500206268,0.0,0.15792144414219028,0.027685628596111067,0.0
user_27,0.45392449321389006,0.4935016339827904,0.6124695418102138,0.9448372416866084,0.25624830802422427,0.5089970511428602,0.6824080831297585,avoidant,0.48276112365227736,0.7430827542838478,0.5124116946393475,0.6670649023439679,0.5689437774490806,0.8798308718524712,0.5017576731753008,0.5392909792899554,0.44194949377481735,0.33844298230658365
user_28,0.6682812954701033,0.43592958962424594,0.7012881517789191,0.93711481019278,0.7284152579024818,0.5400038846702278,0.7203228058095162,rational,1.0286221163250344,0.9791285018275079,0.20925693634109432,0.9474041148924548,0.5006704685382551,0.4124553188142453,0.5913436816056623,0.9439124312027478,0.75931257507497,0.7351942268359395
user_29,0.33168451770995977,0.3786064654405372,0.332775044331251,0.47563189541982914,0.5791321621555038,0.09890238066407671,0.8981086983244535,spontaneous,0.0,0.5037762587435664,0.2206827111735538,0.209110265481872,0.1284346621601866,0.27331843562166724,0.31582381073031957,0.4118140682846719,0.34830567488983255,0.25357561002158313
user_30,0.502204377494323,0.5876273022629099,0.2866792526760241,0.973615166525164,0.15897296286634716,0.4390019705254854,0.7209043532920869,avoidant,0.8022007510678514,0.7054151694347282,0.5500357852524064,0.4776415987304012,0.6178080397493999,0.7018876385459663,0.3789021900739173,0.35032419126959513,0.8799404887365911,0.434894468815911
user_31,0.5495138905477542,0.9464473152178267,0.4252991908753638,0.7532360060375826,0.36926552986694866,0.2979388702938599,0.42122940449143287,intuitive,0.5448483605536761,0.8942597981349527,0.481952069839226,0.35952362394280557,0.5067663219791859,0.21219940820196537,0.7072569540953189,0.6011821111933795,0.3356066456993617,0.5211499663917348
user_32,0.572621779522819,0.34552412679415184,0.7092986483174268,0.566452208026429,0.2549966227021976,0.5828294410793676,0.5068044855797654,spontaneous,0.649845571813325,0.2843201687149044,0.8088994875008678,0.5898404420639505,0.6728613842032664,0.8177030964929166,0.43932671903476483,0.5589608603345013,0.5075898645364839,0.36644523113484273
user_33,0.5696271826309149,0.5533209942444409,0.5127330336286142,0.677715608122295,0.26850310377837644,0.504147200875958,0.5301897084164032,spontaneous,0.20196906647502516,0.8154665873526235,0.5917445867564111,0.6367880072222679,0.684486735375121,0.4902760596309369,0.40800527248602403,0.8911384047088119,0.7832334712855841,0.7799887861987345
user_34,0.6063170776000039,0.42549039090870494,0.3132743947404536,0.6199652058234444,0.1321147601959783,0.3058993698310749,0.6559984244168501,rational,0.42625296479848696,0.5189341992515116,0.49418706227357384,0.5594074359724763,0.6641681592240789,0.5370131067286257,0.8366530037369028,0.6045347817159187,0.5423009078346229,0.8986958631294326
user_35,0.6599099653525072,0.6149399788094827,0.5485560236920584,0.878789379316041,0.7113808799045991,0.13838737713429047,0.7722935787705733,rational,0.41846316405980755,0.48903559856945045,0.4206551653836076,0.14741409132591665,0.640725812936403,1.0288222394537032,0.6370407747760005,0.9244334631555639,0.7140199591781503,0.6500895951867768
user_36,0.651265004457994,0.8557626589290289,0.7896063991060709,0.5078694513200104,0.2415976104333682,0.4835930110877155,0.859169985672893,avoidant,0.6951330004000655,0.5595243648236757,0.886155209693924,0.6767103842103103,0.5268266429793688,0.6551695720317737,0.4353321289294353,0.7556756563611612,0.8903786528293298,0.43930004865916084
user_37,0.7604846367161976,0.7668629690115107,0.6149272791444625,0.41320406705757895,0.24498269247713522,0.6977438605377705,0.5056385503889292,rational,0.8706779880718958,0.5204607820591259,0.611138626379838,0.41883074270842574,0.8306330956008477,0.7331801168955271,0.903030178341909,0.6949354470405046,0.7066394005998932,0.643265137432762
user_38,0.49712537796745954,0.8613907888871157,0.15556841701423058,0.6087096768932683,0.7993460016934328,0.43749292607181467,0.765699703611359,rational,0.3333501722895815,0.27786398979138516,0.2726168264751557,0.5189760828594892,0.6963811250550277,0.22745671672958273,0.575473472535625,0.15936848241171053,0.17835592474835404,0.6925094699200993
user_39,0.17116170346332235,0.2965774871153396,0.6184618249835937,0.6827488205479907,0.43628058393483493,0.31638586795420204,0.3817044562874038,intuitive,0.04479230938165957,0.38682997419064824,0.06768352266911719,0.25116183364409084,0.0,0.31921416714155554,0.2506503195500879,0.18974409953161728,0.6139344854513111,0.0
user_40,0.22292360372788828,0.5202422064145681,0.44093785646267764,0.7392870556517523,0.6084295984999002,0.6841263025068177,0.5948029294668038,avoidant,0.18807414127955993,0.36779018149601994,0.11430019636982404,0.09178973754848019,0.25125203863449924,0.05981908717044851,0.0,0.1108580685768884,0.030877164799484963,0.24019874749418346
user_41,0.23446303831522003,0.9645687852458055,0.5939985553448814,0.8895030574929914,0.20883213093062605,0.21121074007370177,0.6483215113812696,rational,0.0,0.5392179704521378,0.0,0.4461217735541938,0.4442978793615331,0.5112319134248446,0.4136926957572429,0.0,0.36482546485347706,0.06300119042114238
user_42,0.33818338018732547,0.36912576269408204,0.16203072412180022,0.6514937814102517,0.41069600890487273,0.6307463858443485,0.3865210590722067,intuitive,0.49791152981426007,0.20638822134450185,0.24129053747900442,0.41058125845672233,0.6423647841698819,0.08955593171851575,0.16592367800323862,0.18094668716553974,0.4751000904116901,0.24751789106562633
user_43,0.2262924505411582,0.674086932048788,0.486028383917867,0.5449461416907676,0.4736311765125916,0.5270533603352726,0.6381106304936627,avoidant,0.24997550004377533,0.4368959468424193,0.24992511176102483,0.3625989187780011,0.21450205999169103,0.10325593782025437,0.4389608198799168,0.11510631750442192,0.0059123837476003915,0.24035957642053363
user_44,0.25106053618270713,0.5183522903039682,0.3186398681410529,0.6188752043210876,0.06943486506545311,0.6266274265813668,0.712238226324236,intuitive,0.005975117264686108,0.28887405638333774,0.0,0.16137612253022118,0.0,0.3495104940273341,0.37908697884285564,0.2095228231946512,0.0,0.37369376258750503
user_45,0.272997787397077,0.3526196960929032,0.6516136986519688,0.6007163026893038,0.2408279907843692,0.6652629924151574,0.5290342705306309,avoidant,0.1665246268876674,0.6336225084029659,0.24192568550850868,0.05494215749741527,0.3709014512958204,0.5073937412161293,0.583148141513534,0.32881181307901713,0.309276731457253,0.7853822884344791
user_46,0.33916908964717446,0.8288041645213431,0.6253570623281098,0.8605046030133826,0.2724045696681601,0.7008698691400471,0.7218244249648671,rational,0.6316859427344337,0.35606143990623257,0.659205506575567,0.25652858386476995,0.5692647735633665,0.5078613283611395,0.3264916010540833,0.22787532540860167,0.4529391854533479,0.3434571091990657
user_47,0.448611046949466,0.3951666860843911,0.5088570233379968,0.6982760299393519,0.4759777118043661,0.12081161791555556,0.7566240858388132,rational,0.2676831272471979,0.2284214508184402,0.13114616655464584,0.25827625660880227,0.7998413437413268,0.09810740179310795,0.36036972677708284,0.4849410217863853,0.1329898393042807,0.6677803779971547
user_48,0.2268324990164693,0.6023944352857351,0.7397819762297759,0.8019670247719,0.33823048890755214,0.40640021746240584,0.9163428853525312,avoidant,0.1532378154815232,0.44472195862737884,0.5337489962741995,0.31233836963381206,0.0,0.3850252696038605,0.18392828920118254,0.056223575333348985,0.10939572027475064,0.5701134790373038
user_49,0.34885863498699066,0.40378273589475205,0.6213504635457253,0.9385424065271369,0.40323476148231946,0.3118538915465773,0.6169886391008748,rational,0.4486533355627364,0.531901189859108,0.20423578780447696,0.46937402133826095,0.0,0.629902392606674,0.22152198070901985,0.4328609191011129,0.6508137040428978,0.3804510040430249
user_50,0.5184582092627836,0.6640435706995568,0.5983666354661704,0.6762628821202789,0.31243809376611903,0.5392768199047087,0.7583816466258726,rational,0.5259406074140693,0.5447683337468059,0.7562965407537058,0.3477848313734856,0.5691985943123546,0.34612798570277004,0.6624463875676455,0.5449507157341507,0.3545755599828416,0.6239759359582204
user_51,0.3392853286203259,0.16224565150021605,0.8972308387397522,0.733011743248275,0.10912535742923643,0.7550698626014255,0.4744263851889342,avoidant,0.710956196264374,0.29603810583153384,0.047832685116228735,0.5434924032869243,0.23994833775540508,0.14183143461835568,0.24892415444863028,0.35710461381704917,0.018548557596479387,0.301670464398225
user_52,0.4940175261926002,0.9063629197197808,0.8440335352435935,0.6391227195063707,0.20458462322717919,0.7808623496733375,0.8056539422152735,intuitive,0.3803649671856591,0.6890630731543009,0.4148704826386181,0.8613268432426191,0.6465007824861049,0.726888406144604,0.35671096154269577,0.9047555140447119,0.5408895319136788,0.35490675413458084
user_53,0.7039316970629913,0.6369285433759351,0.5589680444140953,0.7562623200491292,0.06360056953447198,0.21977077145008295,0.7993269431602883,intuitive,0.3129417961396903,0.9787596759036687,1.0503967861723782,0.3747494703444582,0.8130031623731638,0.6297117255435806,0.5716378225061107,0.848619984556703,0.43676503042991976,0.9241238354840432
user_54,0.18668970231648327,0.6634555667557354,0.39317317207122415,0.7563433259746914,0.5871890260875177,0.4577407527668011,0.5478135166148694,avoidant,0.030956227824480043,0.4769119171439235,0.3741934254376904,0.22661702484766258,0.258879660442253,0.0,0.07163948331670872,0.4741141889528975,0.19707593887491226,0.24043412704095726
user_55,0.6251137208976808,0.7198297719743725,0.37901520080065715,0.5476384508922627,0.3622576377516594,0.18525099768676984,0.823079651556285,intuitive,0.4940108709745468,0.5751448081235898,0.7158828749798949,0.8158825362214729,0.5278197387582498,0.4995326587742911,0.6092113080892372,0.4124217695851875,0.08347819459785344,0.5568603545622809
user_56,0.3425786769509053,0.6558828119850257,0.5111644930004482,0.6509445295107507,0.5430671781079741,0.30758829848661784,0.7653200553778898,rational,0.39413937637207586,0.38042245145566467,0.0,0.6043182211611412,0.27832089987107805,0.701989146041254,0.4543474199682487,0.1996973543804995,0.5428549643323205,0.5293978973414085
user_57,0.3733705465996373,0.6258732749483691,0.293268905286905,0.852712900035403,0.47416382095011117,0.44172020133272255,0.809475234624558,rational,0.4987465384020592,0.4057609850388004,0.4051368610240588,0.24023432193934938,0.5751649568735402,0.29391059494728844,0.2636335569733857,0.5077907823007759,0.5410996907865409,0.026958725438261277
user_58,0.40635245278726645,0.6295577701474984,0.6768349588552641,0.7873923108236827,0.2769269411455609,0.7654839097367809,0.5927118170768881,rational,0.10399814312296085,0.8200466005039229,0.6617016900860451,0.44378490053924485,0.35816330581206385,0.5689900591253786,0.16923040513150134,0.5312419696466854,0.2234504513466633,0.6605038866737132
user_59,0.5113933294813713,0.24173538348880536,0.33293793670178373,0.589745526319235,0.21126163359686617,0.5625989284394262,0.5707063204850449,avoidant,0.6645816743553323,0.7314820147067449,0.3636415153667222,0.05295637462563746,0.48014524637874656,0.3514095500653073,0.3909445362915177,0.674953270050514,0.30462597735817676,0.18901918461443207
user_60,0.1622147159615526,0.752459879035478,0.3413661686847161,0.7485541567053262,0.13412532838724717,0.27360441264630675,0.6234202303018558,avoidant,0.14705048243516086,0.2897803827225892,0.22424614428395181,0.01832522017289831,0.019018911740375566,0.050750035365882976,0.33293818830445343,0.0422745441370727,0.22142669018277472,0.030976373242775024
user_61,0.28672035741221924,0.5385361689924862,0.33781920055515474,0.9741318720369258,0.3376244020156142,0.7638594383955334,0.7154841460160442,intuitive,0.0,0.07999218301199304,0.3224633280727612,0.4715160314201836,0.48995859898523564,0.16886672115104284,0.1432686607936198,0.30866713447907357,0.0,0.21561538962410542
user_62,0.2374035487997505,0.6864439984978337,0.31942639073059464,0.9678906877934061,0.21613460640838442,0.35818942850462676,0.9675467760554453,spontaneous,0.18507105980681207,0.0,0.177476415191436,0.05641643565875698,0.34580853498861513,0.35666321578242305,0.22057500139045716,0.02418040786429851,0.2896203972290528,0.251174600797764
user_63,0.19512244587560643,0.5783456637308306,0.5672634374590542,0.5895244948484487,0.5985745683109861,0.1537911364627871,0.6619205187245718,intuitive,0.3748422951059868,0.0,0.09710904218385764,0.4241418817949406,0.1869529424728025,0.05075157747602002,0.20117973814613857,0.3498421723747983,0.15771454881574884,0.2982539613513212
user_64,0.08504382172308915,0.6083449695795735,0.689960650676996,0.8359442973358007,0.3625085168757526,0.21809310280577093,0.8140701199055048,intuitive,0.041194818732697425,0.034940372595298516,0.06872978731305535,0.0,0.0,0.13418824699105453,0.1675241953884109,0.0,0.0,0.0
user_65,0.7336713868350669,0.7058069832637993,0.6552061555212523,0.8837319055490831,0.24667209022855163,0.598880099163217,0.878046750153999,avoidant,0.5639078820535999,0.4598716356280811,0.785526299857182,0.8263087529463096,0.8116578793075455,0.8958407111193267,0.4436909681999746,0.5648157418298125,0.6363601744444101,0.46173071290377293
user_66,0.3634193403715692,0.9386637462955615,0.2215907596542145,0.8369727012957776,0.14347142394259063,0.3629566154864538,0.7279070489987198,intuitive,0.3579110257415824,0.1303457057666857,0.6020968182837967,0.44459311669496887,0.6653253489973814,0.23987836986949845,0.5958901611922414,0.14268490292368066,0.16796459774860054,0.28785676568086493
user_67,0.19053213593356796,0.6240974495969829,0.7905730250877869,0.9400835208754879,0.5796378575907003,0.7364686844442594,0.7424552045862746,intuitive,0.7023730192700058,0.2223708000367026,0.0,0.019972088376069896,0.04549196294428562,0.2862431832152692,0.1747966438284384,0.4024623177829637,0.2269907091624905,0.05833860968074081
user_68,0.539924918495027,0.25701331973406033,0.6718850846084673,0.5247519268500674,0.2587540486084554,0.7098345603866112,0.8425246155108916,avoidant,0.5029609867735043,0.8696943945968965,0.3326754999730889,0.47938207578550107,0.44421373614666304,0.7758538496179291,0.7476223108084561,0.42277329029467575,1.040961861609477,0.9432619237939837
user_69,0.3459726767227548,0.37909370153102806,0.3703336491543581,0.9276990011140611,0.09214023285195484,0.5068083424897536,0.873844058508884,rational,0.43381604313954575,0.3368033070351832,0.5844773006356276,0.47685559273225997,0.45579706029560224,0.248151175559439,0.47978685605946014,0.35132696557688303,0.39634254183138673,0.4814473513928078
user_70,0.09195072602842266,0.4841626622420822,0.4294036347190402,0.6249766773265379,0.329264342527327,0.6917904102969429,0.7646069516322774,avoidant,0.3060874541580406,0.3353800767743974,0.10632923843802408,0.22246792102761034,0.17825575539773653,0.0,0.0756268457872068,0.0,0.45079921793010125,0.6812255417480371
user_71,0.2522583843605146,0.2656513482990594,0.38544368875922763,0.7695986063663811,0.4322511139633148,0.7596892695723225,0.45666570378717475,avoidant,0.5655723648367452,0.41959865394972146,0.13539214291662072,0.23641056718607126,0.3507659335318683,0.39534292691512085,0.10702790858395583,0.19834480670408328,0.5514367164982605,0.023179454414337775
user_72,0.18540594253087406,0.6702237989571141,0.16425758247941866,0.4780755648695139,0.40016663142030634,0.41279547234758107,0.48450097830246996,spontaneous,0.2530466757920899,0.23757664113291888,0.0,0.33911779969538136,0.06906038021017269,0.0,0.06587444488137954,0.09126747842206326,0.3481476527388121,0.291596211331005
user_73,0.2323086300484459,0.6385892976907803,0.7299196296360076,0.7172298221813591,0.11860426517913292,0.7698465543664592,0.45863904599750543,avoidant,0.4989449855633555,0.02120857524947059,0.369849052813211,0.0,0.0,0.21027368803244748,0.5477960984138014,0.2293389038433817,0.5858628546480658,0.5846131665272929
user_74,0.30780386040467883,0.8598286074223072,0.5075234808187109,0.7421308501280486,0.33147538703235047,0.3510532684753492,0.34384700778124655,rational,0.06293897740034707,0.32105875191472044,0.0,0.20956864761934427,0.12231020601796366,0.2209835637993504,0.24432117431592626,0.30066538415300115,0.05814078194391914,0.25569489543939816
user_75,0.19566471951695114,0.6734584271042859,0.5342090315942543,0.7177708866612809,0.1683308649036517,0.7422728220993823,0.5535387633973455,rational,0.2928090042501398,0.199472916598056,0.26514877551006566,0.12520429639081185,0.17483482072105563,0.0,0.25187095929530895,0.18041867474366302,0.0,0.46893038904185286
user_76,0.0579497721581962,0.3021209523952107,0.4868825266560435,0.7748064124321566,0.09286872184067348,0.4850379753238877,0.6764901299897804,intuitive,0.14118188738458293,0.05568966250744232,0.0,0.0,0.1611949776529492,0.16542429924646007,0.0,0.3225270922579072,0.14430567952600315,0.1680241127786119
user_77,0.6770802964701246,0.7792848584733839,0.6066061404646415,0.5759045763999951,0.09147187628075083,0.12369858134056672,0.8850509371086722,avoidant,0.7835377420048979,0.6465125693222499,0.5179269633895818,0.6036030916876572,0.7601739007896355,1.1206449251162012,0.4688748780019384,0.5271685366368009,0.8267158057095148,0.7963355494028631
user_78,0.37038481045940524,0.8052090738662345,0.2722372061541587,0.8173986350850845,0.21858387350274422,0.6017077237485279,0.8927272534818127,avoidant,0.5059624097849807,0.27765434277556245,0.007635417640705133,0.2626733796055728,0.5718140716637385,0.5338409556872505,0.22299830601329435,0.0,0.4269068536161239,0.5182495247071759
user_79,0.26834398489596206,0.7459968348471829,0.723481254093621,0.5650635917252912,0.12354541736773804,0.2895465204147145,0.716262067256956,spontaneous,0.41863175932990787,0.2861057013891091,0.41409004983431563,0.5902481228270848,0.10154242700563698,0.3590978715583159,0.0,0.3360669550714004,0.44073222151446206,0.4713361552124685
user_80,0.37204987282513763,0.5840835277706368,0.3423014398795753,0.9055977745828194,0.0727533064470963,0.6357197258537582,0.5699092142810962,avoidant,0.718399631776245,0.22992787661527128,0.14871938819382988,0.2662639375866792,0.3521743223173542,0.20226010242269643,0.0,0.5409851211570971,0.5013037187186579,0.361470323118782
user_81,0.17870703909463534,0.4624279506829728,0.6508248197309893,0.8117744098285429,0.16918275841293512,0.5196713240478568,0.7792968572195067,intuitive,0.38882139516627734,0.16727752375821003,0.014826856121095133,0.3646135475649627,0.17034956346411803,0.11959073494865795,0.0,0.08587250051274603,0.3824315381446025,0.09563118595015971
user_82,0.8397760736180558,0.5018235384128723,0.30870750707682465,0.5358005405742151,0.008461917635912695,0.7818605114794648,0.6785523032189965,intuitive,0.6613686305328896,0.9883936368608391,1.0401632996203702,0.8765839115648897,0.7252889492042209,1.0801809697648244,0.7945599831656357,1.125951081610514,0.9362741540054242,0.6058940070866259
user_83,0.5396845299530779,0.799362415320656,0.6084868372863192,0.4899066750767938,0.436765549054453,0.491206812996856,0.5717599463049748,intuitive,0.7057615910888221,0.5050718413717388,0.4980380223967926,0.5374948030183925,0.31020393514684974,0.427833489305322,0.5697395483571542,0.6327958554644731,1.1175643505185597,0.4720744476414357
user_84,0.2916196256688072,0.6503982380796813,0.6057864856566114,0.7632968723058785,0.4414453340719996,0.659596322910311,0.7373596942933802,spontaneous,0.26026597597307227,0.0,0.008594550156851788,0.3005984595286967,0.603311743502247,0.20638112485938614,0.2708204870440805,0.43065034889133597,0.03920253724634842,0.22878546433890676
user_85,0.14378104694613192,0.7529977098459895,0.02959846107124364,0.387300639293577,0.25076530524519963,0.7051647701925866,0.8828705986868397,rational,0.006313270567771007,0.2625214218488379,0.24296280270464665,0.4045216870736778,0.2246475126533709,0.21559790468511464,0.0969851092572887,0.2164143340400138,0.039945151984897495,0.6993511187187016
